,name,length,probability,prediction,vfam,pfam,diamond,label,score_euk_non_euk,pred_euk_non_euk,score_non_euk_virus,pred_non_euk_virus,score_virus_non_virus,pred_virus_non_virus,hybrid_probability,hybrid_prediction,tax_id,rank,tax_name,top_label,euk_label,micromonas_label,no_rank_label
100596,NODE_18123_length_2204_cov_12.9414_g2904_i1,2204,0.00258563859342,0.0,0.0,0.0,0.0,0.0,0.353607051268,0.0,0.0554103052552,0.0,0.000247897907332,0.0,0.030237394707,False,745004,no rank,SAR92 clade,Bacteria,True,False,no rank
48704,NODE_10030_length_2756_cov_26.2262_g7455_i0,2756,0.618143452243,1.0,0.0,0.0,0.0,0.0,0.998095089441,1.0,0.0334782093709,0.0,0.0123934914069,0.0,0.785471797236,True,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,False,True,no rank
126762,NODE_1086_length_2913_cov_38.6137_g813_i0,2913,0.99991857463,1.0,0.0,0.0,0.0,0.0,0.00172026652676,0.0,0.422338971822,0.0,0.000328007316798,0.0,0.04147440721,False,1,no rank,root,N/A,True,False,no rank
8989,NODE_2242_length_2155_cov_33.3_g1704_i0,2155,1.24490633266e-06,0.0,0.0,0.0,0.0,0.0,0.131452286025,0.0,0.121048322387,0.0,6.30367177591e-05,0.0,0.000404531560345,False,1,no rank,root,N/A,True,False,no rank
94725,NODE_12066_length_2674_cov_7.76212_g8363_i0,2674,0.997958223983,1.0,0.0,0.0,0.0,0.0,0.0375045063246,0.0,0.0222098795562,0.0,0.000105949403605,0.0,0.193462995229,False,1,no rank,root,N/A,True,False,no rank
33356,NODE_4363_length_2559_cov_44.4752_g2503_i2,2559,1.07161716207e-07,0.0,0.0,0.0,0.0,0.0,0.677454951362,1.0,0.00131165780904,0.0,9.522201736e-06,0.0,0.000269438741166,False,131567,no rank,cellular organisms,N/A,True,False,no rank
199642,NODE_3485_length_3112_cov_25.7628_g2601_i0,3112,0.996030049797,1.0,0.0,0.0,0.0,0.0,0.00221122725409,0.0,0.284917111789,0.0,2.8344680317e-06,0.0,0.0469302545487,False,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
199765,NODE_3608_length_3081_cov_49.7488_g2694_i0,3081,0.997831931552,1.0,0.0,0.0,0.0,0.0,0.999758958035,1.0,0.158057753736,0.0,0.014646938842,0.0,0.998794980055,True,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
30245,NODE_1087_length_4046_cov_14.444_g840_i0,4046,0.453171554114,0.0,0.0,0.0,0.0,0.0,0.0366965626272,0.0,0.02511509836,0.0,2.35744820603e-05,0.0,0.128956730404,False,1,no rank,root,N/A,True,False,no rank
84966,NODE_2169_length_5303_cov_101.891_g1505_i0,5303,1.53772740854e-05,0.0,0.0,0.0,0.0,0.0,0.0333967219283,0.0,0.42230559924,0.0,0.00156933639017,0.0,0.000716624411143,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
48590,NODE_6229_length_2013_cov_65.4265_g3984_i0,2013,0.188574248207,0.0,0.0,0.0,0.0,0.0,8.54813997673e-07,0.0,0.967239868005,1.0,1.15714321993e-06,0.0,0.000401492100754,False,131567,no rank,cellular organisms,N/A,True,False,no rank
180881,NODE_10023_length_2046_cov_17.2813_g7710_i0,2046,0.806201267635,1.0,0.0,0.0,0.0,0.0,0.999988108758,1.0,0.0153547448647,0.0,0.0117400587643,0.0,0.897881774456,True,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
68798,NODE_11546_length_2161_cov_59.5347_g9080_i0,2161,0.981057416373,1.0,0.0,0.0,0.0,0.0,0.00143107079703,0.0,0.0190437820165,0.0,3.26669580406e-08,0.0,0.0374694891716,False,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
153398,NODE_605_length_2253_cov_1097.15_g413_i7,2253,3.23977156631e-11,0.0,0.0,0.0,0.0,0.0,0.999051455834,1.0,0.0325367387923,0.0,0.00138172232228,0.0,5.68919897691e-06,False,1655516,no rank,unclassified Pelagibacteraceae,Bacteria,True,False,no rank
48661,NODE_6300_length_2002_cov_80.1546_g4031_i0,2002,4.68092357276e-05,0.0,0.0,0.0,0.0,0.0,0.0247262054836,0.0,0.570299631541,1.0,0.000419619174082,0.0,0.00107583213427,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
55754,NODE_17440_length_2108_cov_6.87677_g13196_i0,2108,0.651596308977,1.0,0.0,0.0,0.0,0.0,0.889338079342,1.0,0.508519555346,1.0,0.0215499811972,0.0,0.761242017976,True,131567,no rank,cellular organisms,N/A,True,False,no rank
155216,NODE_1536_length_3247_cov_21.3374_g1168_i0,3247,0.591209165524,1.0,0.0,0.0,0.0,0.0,0.983779215333,1.0,0.147450934396,0.0,0.0262740335664,0.0,0.762639684882,True,1,no rank,root,N/A,True,False,no rank
68861,NODE_11609_length_2157_cov_23.9191_g9056_i1,2157,0.437771192776,0.0,0.0,0.0,0.0,0.0,0.995204214032,1.0,0.380380761753,0.0,0.486569510383,0.0,0.66005434309,True,117744,no rank,unclassified Flavobacteriia,Bacteria,True,False,no rank
21420,NODE_4470_length_2098_cov_16.6975_g3158_i1,2098,0.689703512717,1.0,0.0,0.0,0.0,0.0,0.999161901538,1.0,0.0482553292862,0.0,0.00643336996999,0.0,0.830135816155,True,2830,no rank,Haptophyceae,Eukaryota,False,False,no rank
54810,NODE_16439_length_2171_cov_18.5359_g12409_i0,2171,0.0556039346438,0.0,0.0,0.0,0.0,0.0,0.000290294364479,0.0,0.997624759835,1.0,0.00870979627487,0.0,0.00401764966989,False,131567,no rank,cellular organisms,N/A,True,False,no rank
177165,NODE_6092_length_2509_cov_8.0326_g4623_i0,2509,0.999686002672,1.0,0.0,0.0,0.0,0.0,0.0591333121768,0.0,0.999886093049,1.0,0.201638548955,0.0,0.243135239064,False,280463,no rank,Emiliania huxleyi CCMP1516,Eukaryota,False,False,no rank
128002,NODE_2316_length_2092_cov_90.0378_g1727_i0,2092,3.14902233027e-07,0.0,0.0,0.0,0.0,0.0,0.999996937531,1.0,0.0278792754837,0.0,0.00352407534753,0.0,0.000561160644244,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
37033,NODE_8308_length_2034_cov_15.2719_g6403_i0,2034,0.000258379336473,0.0,0.0,0.0,0.0,0.0,0.00702027860425,0.0,0.788831448836,1.0,0.00315048018341,0.0,0.00134680916526,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,False,True,no rank
111483,NODE_871_length_6700_cov_54.1922_g635_i0,6700,0.00044295071012,0.0,0.0,0.0,0.0,0.0,0.138885637985,0.0,0.845923684513,1.0,0.0118326786109,0.0,0.0078434362349,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
58146,NODE_613_length_8693_cov_36.332_g460_i0,8693,0.00266732884664,0.0,0.0,0.0,0.0,0.0,0.141447908234,0.0,0.914625104383,1.0,0.00371058577574,0.0,0.0194239050124,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
151152,NODE_275_length_3991_cov_740.66_g196_i0,3991,0.00135248721931,0.0,0.0,0.0,0.0,0.0,0.205913659724,0.0,0.752790523862,1.0,0.00268866524321,0.0,0.016688187231,False,1,no rank,root,N/A,True,False,no rank
158760,NODE_5162_length_2156_cov_17.6992_g2096_i1,2156,1.17284877622e-06,0.0,0.0,0.0,0.0,0.0,0.0397934781344,0.0,0.96502231382,1.0,0.00186061750759,0.0,0.000216036413902,False,1706379,no rank,unclassified Halieaceae,Bacteria,True,False,no rank
50194,NODE_11569_length_2581_cov_6.8464_g3375_i2,2581,0.831058416887,1.0,0.0,0.0,0.0,0.0,0.999692097635,1.0,0.603615173121,1.0,0.187021749921,0.0,0.911483698173,True,131567,no rank,cellular organisms,N/A,True,False,no rank
28657,NODE_6893_length_2088_cov_623.29_g3243_i1,2088,0.901770180063,1.0,0.0,0.0,0.0,0.0,0.98242544848,1.0,0.375240832911,0.0,0.072944960465,0.0,0.94123428198,True,651140,no rank,environmental samples,Archaea,True,False,no rank
77604,NODE_6719_length_2741_cov_12.9594_g5223_i0,2741,4.06821748289e-07,0.0,0.0,0.0,0.0,0.0,0.930652994289,1.0,0.999430188372,1.0,0.28980615054,0.0,0.000615312829532,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
168865,NODE_1230_length_2848_cov_24.3888_g875_i0,2848,0.000152720631181,0.0,0.0,0.0,0.0,0.0,0.915073643186,1.0,0.0127640043663,0.0,0.000151773856958,0.0,0.0118216168253,False,131567,no rank,cellular organisms,N/A,True,False,no rank
105538,NODE_13368_length_2326_cov_77.8996_g9001_i2,2326,0.997301910152,1.0,0.0,0.0,0.0,0.0,0.999673874784,1.0,0.176527452399,0.0,0.0224283469797,0.0,0.998487188126,True,1,no rank,root,N/A,True,False,no rank
46900,NODE_4508_length_2344_cov_41.1739_g2810_i0,2344,0.846553730687,1.0,0.0,0.0,0.0,0.0,1.11478449406e-05,0.0,0.617418567942,1.0,2.66915953541e-07,0.0,0.00307201069718,False,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
127277,NODE_1596_length_2433_cov_81.2897_g1204_i0,2433,9.94742917041e-06,0.0,0.0,0.0,0.0,0.0,0.0970745227911,0.0,0.056744281522,0.0,0.000871102267195,0.0,0.000982670819611,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
61646,NODE_4167_length_4085_cov_43.4166_g3034_i0,4085,0.00130063779729,0.0,0.0,0.0,0.0,0.0,0.101999614459,0.0,0.918650244748,1.0,0.0361669912305,0.0,0.0115180099789,False,131567,no rank,cellular organisms,N/A,True,False,no rank
164578,NODE_546_length_3618_cov_37.4266_g418_i0,3618,0.58797816572,1.0,0.0,0.0,0.0,0.0,0.000152061396956,0.0,0.999961072723,1.0,0.00951114976532,0.0,0.00945562167491,False,2830,no rank,Haptophyceae,Eukaryota,False,False,no rank
158378,NODE_4767_length_2229_cov_7.12971_g3625_i0,2229,0.816078666293,1.0,0.0,0.0,0.0,0.0,0.999935654941,1.0,0.0413387189188,0.0,0.0046867991109,0.0,0.903341660538,True,905079,no rank,Guillardia theta CCMP2712,Eukaryota,False,False,no rank
30145,NODE_982_length_4218_cov_40.3361_g756_i0,4218,9.6258706341e-05,0.0,0.0,0.0,0.0,0.0,0.546861048546,1.0,0.308578563913,0.0,0.00493965251325,0.0,0.0072553523058,False,698738,no rank,Oleispira antarctica RB-8,Bacteria,True,False,no rank
98066,NODE_15497_length_2382_cov_10.9016_g10757_i0,2382,0.996185023533,1.0,0.0,0.0,0.0,0.0,0.901747279723,1.0,0.289949240295,0.0,0.00168709745613,0.0,0.947790659941,True,1,no rank,root,N/A,True,False,no rank
161506,NODE_1586_length_2660_cov_64.1478_g1187_i1,2660,0.991900682373,1.0,0.0,0.0,0.0,0.0,0.0707774877268,0.0,0.543745073644,1.0,0.00109170698012,0.0,0.264960824223,False,3152,no rank,prasinophytes,Eukaryota,False,False,no rank
192761,NODE_9884_length_2142_cov_16.4701_g7159_i0,2142,0.999174412043,1.0,0.0,0.0,0.0,0.0,6.56382040548e-09,0.0,0.226751388333,0.0,3.95298888458e-10,0.0,8.09839576361e-05,False,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
106862,NODE_14794_length_2225_cov_14.9982_g11017_i0,2225,0.587819611635,1.0,0.0,0.0,0.0,0.0,0.99999722192,1.0,0.0920531057874,0.0,0.0738062039201,0.0,0.766692884162,True,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
70550,NODE_13366_length_2032_cov_18.7542_g10550_i0,2032,0.162340763766,0.0,0.0,0.0,0.0,0.0,0.148069971554,0.0,0.0532532666557,0.0,0.000281000402297,0.0,0.155041259905,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
85931,NODE_3130_length_4636_cov_85.3277_g2169_i0,4636,1.16550273148e-05,0.0,0.0,0.0,0.0,0.0,0.00048490937393,0.0,0.998158111784,1.0,0.0227561745183,0.0,7.51773369996e-05,False,131567,no rank,cellular organisms,N/A,True,False,no rank
170907,NODE_3282_length_2080_cov_8.3358_g2381_i0,2080,0.972065130083,1.0,0.0,0.0,0.0,0.0,0.991921804013,1.0,0.0738310184073,0.0,0.00623824805477,0.0,0.981943276086,True,1,no rank,root,N/A,True,False,no rank
13273,NODE_3663_length_2301_cov_18.8535_g2757_i0,2301,0.511019442369,1.0,0.0,0.0,0.0,0.0,0.909774009641,1.0,0.584628756287,1.0,0.130219667817,0.0,0.681844708925,True,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
69170,NODE_11929_length_2133_cov_75.6107_g9389_i0,2133,0.999307279804,1.0,0.0,0.0,0.0,0.0,0.00257352411215,0.0,0.0503935390038,0.0,0.000163863600312,0.0,0.0507123395242,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
69652,NODE_12433_length_2097_cov_44.3996_g9794_i0,2097,0.996266633633,1.0,0.0,0.0,0.0,0.0,8.36847697936e-07,0.0,0.997842488784,1.0,9.68858654458e-06,0.0,0.000913084573786,False,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
125311,NODE_3090_length_2014_cov_41.6233_g2196_i0,2014,0.427161738593,0.0,0.0,0.0,0.0,0.0,0.996561267178,1.0,0.153156596458,0.0,0.117808167593,0.0,0.652451410836,True,473814,no rank,unclassified Planctomycetes,Bacteria,True,False,no rank
116657,NODE_6261_length_3227_cov_17.1611_g4558_i0,3227,0.999866365559,1.0,0.0,0.0,0.0,0.0,0.0014725991164,0.0,0.991830600683,1.0,0.00020820845769,0.0,0.0383718950072,False,423536,no rank,Perkinsus marinus ATCC 50983,Eukaryota,False,False,no rank
10847,NODE_1177_length_3250_cov_24.5202_g837_i0,3250,0.00033740274716,0.0,0.0,0.0,0.0,0.0,0.995720125881,1.0,0.0434748950593,0.0,0.0006612567307,0.0,0.0183291763556,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
42779,NODE_390_length_7298_cov_142.445_g234_i0,7298,5.5089966006e-07,0.0,0.0,0.0,0.0,0.0,0.353378886226,0.0,0.890798967094,1.0,0.00997680626886,0.0,0.000441221382408,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
17374,NODE_232_length_5272_cov_51.0782_g166_i0,5272,0.660469585221,1.0,0.0,0.0,0.0,0.0,0.999985538826,1.0,0.00855727410225,0.0,0.00414749132991,0.0,0.812686922533,True,436017,no rank,Ostreococcus lucimarinus CCE9901,Eukaryota,False,False,no rank
30676,NODE_1536_length_3607_cov_16.1084_g1170_i0,3607,0.403360763592,0.0,0.0,0.0,0.0,0.0,0.215035495292,0.0,0.369381570559,0.0,0.000625790745191,0.0,0.294511258835,False,133814,no rank,Marine Group II,Archaea,True,False,no rank
32571,NODE_3537_length_2745_cov_8.08848_g2744_i0,2745,0.000458928182375,0.0,0.0,0.0,0.0,0.0,0.998517241322,1.0,0.0044202039918,0.0,6.8526813847e-05,0.0,0.0214067209687,False,1245745,no rank,Beauveria bassiana D1-5,Eukaryota,False,False,no rank
132882,NODE_4565_length_3029_cov_416.942_g3083_i0,3029,7.78576331967e-07,0.0,0.0,0.0,0.0,0.0,0.891145950928,1.0,0.781148543009,1.0,0.0671048632835,0.0,0.000832961671219,False,1,no rank,root,N/A,True,False,no rank
68538,NODE_11277_length_2181_cov_21.0376_g8865_i0,2181,1.54211595973e-06,0.0,0.0,0.0,0.0,0.0,0.470923664108,0.0,0.969026986445,1.0,0.00836468781548,0.0,0.000852184779397,False,383630,no rank,unclassified Methylophilales,Bacteria,True,False,no rank
47881,NODE_5507_length_2137_cov_213.646_g1714_i2,2137,0.692751216256,1.0,0.0,0.0,0.0,0.0,0.565550019336,1.0,0.0584375103775,0.0,0.00066142756252,0.0,0.625927682523,True,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
151364,NODE_484_length_3189_cov_55.0587_g216_i3,3189,0.95620829679,1.0,0.0,0.0,0.0,0.0,0.972737504962,1.0,0.950429950306,1.0,0.453019836454,0.0,0.964437490376,True,131567,no rank,cellular organisms,N/A,True,False,no rank
78475,NODE_7616_length_2612_cov_34.1341_g5923_i0,2612,0.967500407347,1.0,0.0,0.0,0.0,0.0,0.0564419952738,0.0,0.954226438918,1.0,0.00197415700018,0.0,0.233682805142,False,1,no rank,root,N/A,True,False,no rank
27776,NODE_5956_length_2240_cov_30.8435_g4448_i0,2240,0.705118480054,1.0,0.0,0.0,0.0,0.0,0.993018551667,1.0,0.408646474236,0.0,0.0292032225831,0.0,0.836776990492,True,118884,no rank,unclassified Gammaproteobacteria,Bacteria,True,False,no rank
105712,NODE_13540_length_2314_cov_23.8097_g10049_i0,2314,0.996690938118,1.0,0.0,0.0,0.0,0.0,1.16095087822e-08,0.0,0.933996373327,1.0,6.11423795164e-08,0.0,0.000107569011333,False,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
42177,NODE_1198_length_2107_cov_114.614_g823_i0,2107,0.000103694800874,0.0,0.0,0.0,0.0,0.0,0.000222207395834,0.0,0.992346309063,1.0,0.00827685975671,0.0,0.000151795097627,False,131567,no rank,cellular organisms,N/A,True,False,no rank
71225,NODE_228_length_9022_cov_53.3705_g170_i1,9022,1.06013168725e-05,0.0,0.0,0.0,0.0,0.0,0.0953816413597,0.0,0.973222444542,1.0,0.0119479072784,0.0,0.00100556998954,False,666509,no rank,Planktomarina temperata RCA23,Bacteria,True,False,no rank
7572,NODE_796_length_3061_cov_51.3293_g600_i0,3061,0.000151084995543,0.0,0.0,0.0,0.0,0.0,0.0764088162842,0.0,0.814632435087,1.0,0.0315986398385,0.0,0.00339767945335,False,131567,no rank,cellular organisms,N/A,True,False,no rank
96361,NODE_13733_length_2517_cov_41.8981_g9550_i0,2517,0.00532860644,0.0,0.0,0.0,0.0,0.0,6.20617376316e-05,0.0,0.989684549994,1.0,0.0319753739021,0.0,0.00057506745241,False,131567,no rank,cellular organisms,N/A,True,False,no rank
194167,NODE_1344_length_2731_cov_43.8453_g1001_i2,2731,0.000594279896721,0.0,0.0,0.0,0.0,0.0,0.978427172397,1.0,0.0229680593081,0.0,0.000718462671373,0.0,0.0241134733906,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
7832,NODE_1067_length_2780_cov_18.6752_g810_i0,2780,0.570313199201,1.0,0.0,0.0,0.0,0.0,0.626236018992,1.0,0.453407967246,0.0,0.0234971246367,0.0,0.5976208392,True,68359,no rank,environmental samples,Archaea,True,False,no rank
1949,NODE_1953_length_3624_cov_12.4805_g1472_i0,3624,0.846583273997,1.0,0.0,0.0,0.0,0.0,0.395269911037,0.0,0.983857976477,1.0,0.167070196236,0.0,0.578471170758,True,131567,no rank,cellular organisms,N/A,True,False,no rank
29524,NODE_302_length_6150_cov_13.3053_g213_i0,6150,0.601892283117,1.0,0.0,0.0,0.0,0.0,0.901139345636,1.0,0.0176167443396,0.0,0.000360327705158,0.0,0.736470514109,True,151659,no rank,environmental samples,unclassified,True,False,no rank
171463,NODE_116_length_9389_cov_88.5595_g90_i0,9389,9.14465778311e-08,0.0,0.0,0.0,0.0,0.0,0.331579789458,0.0,0.547686494017,1.0,0.174001061776,0.0,0.00017413166577,False,197562,no rank,Pancrustacea,Eukaryota,False,False,no rank
93690,NODE_11006_length_2784_cov_61.6064_g7641_i0,2784,0.00765973359408,0.0,0.0,0.0,0.0,0.0,0.0062123348848,0.0,0.788925481045,1.0,0.000985958311834,0.0,0.0068981758614,False,81490,no rank,prokaryotic environmental samples,unclassified,True,False,no rank
185428,NODE_2500_length_3705_cov_169.157_g1030_i1,3705,0.104789381931,0.0,0.0,0.0,0.0,0.0,0.997012315973,1.0,0.432489843147,0.0,0.0393358716974,0.0,0.323227944906,False,1,no rank,root,N/A,True,False,no rank
194548,NODE_1736_length_2527_cov_73.4551_g1288_i0,2527,5.68526317413e-06,0.0,0.0,0.0,0.0,0.0,0.984659365776,1.0,0.0143881778908,0.0,0.00137264090075,0.0,0.0023660193641,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
27160,NODE_5308_length_2372_cov_36.4376_g3954_i0,2372,0.999727266365,1.0,0.0,0.0,0.0,0.0,5.50145163781e-05,0.0,0.99980392802,1.0,0.0165194200883,0.0,0.00741616559073,False,131567,no rank,cellular organisms,N/A,True,False,no rank
15296,NODE_310_length_4568_cov_257.314_g83_i1,4568,8.30525036405e-06,0.0,0.0,0.0,0.0,0.0,6.0881425078e-06,0.0,0.999676151095,1.0,0.00647940204514,0.0,7.1108050022e-06,False,131567,no rank,cellular organisms,N/A,True,False,no rank
199372,NODE_3203_length_3206_cov_11.0381_g2397_i0,3206,0.990322802317,1.0,0.0,0.0,0.0,0.0,0.997960656448,1.0,0.0584834573543,0.0,0.0015939655174,0.0,0.994134394283,True,1,no rank,root,N/A,True,False,no rank
36542,NODE_7780_length_2086_cov_37.6849_g5112_i1,2086,0.999906352208,1.0,0.0,0.0,0.0,0.0,0.0914142987156,0.0,0.999958255518,1.0,0.899144430324,1.0,0.302333818764,False,436017,no rank,Ostreococcus lucimarinus CCE9901,Eukaryota,False,False,no rank
542,NODE_543_length_7883_cov_47.4725_g355_i0,7883,0.0958065108614,0.0,0.0,0.0,0.0,0.0,0.181410296024,0.0,0.450659841757,0.0,0.00158330839902,0.0,0.131834318356,False,1783270,no rank,FCB group,Bacteria,True,False,no rank
193090,NODE_228_length_4606_cov_57.1971_g172_i0,4606,5.31287029416e-13,0.0,0.0,0.0,0.0,0.0,0.858551713931,1.0,0.0237582227435,0.0,0.000458828838909,0.0,6.75379441273e-07,False,62672,no rank,SAR86 cluster,Bacteria,True,False,no rank
152763,NODE_1904_length_2011_cov_81.6994_g1385_i0,2011,0.698173751252,1.0,0.0,0.0,0.0,0.0,0.776515908227,1.0,0.718549662118,1.0,0.280478995784,0.0,0.736303622532,True,1752188,no rank,unclassified Actinobacteria,Bacteria,True,False,no rank
169125,NODE_1492_length_2690_cov_123.093_g1060_i2,2690,0.824306669029,1.0,0.0,0.0,0.0,0.0,0.986330071119,1.0,0.580808601886,1.0,0.0738108822637,0.0,0.901686450762,True,68359,no rank,environmental samples,Archaea,True,False,no rank
87256,NODE_4485_length_4034_cov_34.8256_g3109_i0,4034,0.998052619683,1.0,0.0,0.0,0.0,0.0,0.513814130972,1.0,0.997915447117,1.0,0.355641890041,0.0,0.71611000513,True,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,False,True,no rank
77423,NODE_6531_length_2773_cov_144.397_g5077_i0,2773,0.763031281773,1.0,0.0,0.0,0.0,0.0,0.999895163604,1.0,0.0235875757019,0.0,0.0616492211156,0.0,0.873470828547,True,1655489,no rank,Luna-1 subcluster,Bacteria,True,False,no rank
178475,NODE_7483_length_2307_cov_40.373_g5586_i1,2307,0.358440358241,0.0,0.0,0.0,0.0,0.0,0.00132927908425,0.0,0.999454110404,1.0,0.00816438426748,0.0,0.0218281302718,False,2830,no rank,Haptophyceae,Eukaryota,False,False,no rank
190803,NODE_7901_length_2362_cov_11.7425_g5682_i0,2362,0.34044885747,0.0,0.0,0.0,0.0,0.0,0.559014869667,1.0,0.936753340142,1.0,0.482024853448,0.0,0.436252190467,False,1,no rank,root,N/A,True,False,no rank
182383,NODE_11010_length_2043_cov_19.576_g7987_i0,2043,9.0492231574e-05,0.0,0.0,0.0,0.0,0.0,0.0734897981997,0.0,0.989358894809,1.0,0.909282454569,1.0,0.00257880899584,False,33634,no rank,Stramenopiles,Eukaryota,False,False,no rank
72271,NODE_1278_length_5156_cov_21.4427_g977_i0,5156,9.26015889154e-05,0.0,0.0,0.0,0.0,0.0,0.0268123464561,0.0,0.926932337646,1.0,0.00640408656555,0.0,0.00157571123128,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
77443,NODE_6551_length_2772_cov_10.721_g5093_i0,2772,0.000450786760024,0.0,0.0,0.0,0.0,0.0,0.00570273504733,0.0,0.97725759001,1.0,0.00394360902861,0.0,0.00160334570672,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
95682,NODE_13040_length_2581_cov_23.7245_g9060_i0,2581,0.012402954924,0.0,0.0,0.0,0.0,0.0,0.042672256775,0.0,0.0713366713929,0.0,0.00512839939651,0.0,0.0230056966268,False,253244,no rank,unclassified Cryomorphaceae,Bacteria,True,False,no rank
53826,NODE_15392_length_2246_cov_7.9927_g10258_i1,2246,0.00200516338343,0.0,0.0,0.0,0.0,0.0,0.000895609295592,0.0,0.992691052572,1.0,0.00996163022118,0.0,0.00134009065566,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
97664,NODE_15083_length_2414_cov_23.3824_g10475_i0,2414,0.00387510001663,0.0,0.0,0.0,0.0,0.0,0.967854997526,1.0,0.00693422642888,0.0,0.000166180443895,0.0,0.0612416109929,False,383630,no rank,unclassified Methylophilales,Bacteria,True,False,no rank
184412,NODE_1487_length_4495_cov_20.1671_g1047_i0,4495,0.982070845742,1.0,0.0,0.0,0.0,0.0,0.999978400156,1.0,0.00304819696595,0.0,0.00023644877244,0.0,0.990984174023,True,1,no rank,root,N/A,True,False,no rank
115265,NODE_4822_length_3579_cov_17.0224_g3473_i0,3579,0.168103526518,0.0,0.0,0.0,0.0,0.0,0.29021392189,0.0,0.992890373423,1.0,0.227946216049,0.0,0.220875493693,False,33213,no rank,Bilateria,Eukaryota,False,False,no rank
4950,NODE_4983_length_2088_cov_17.9134_g3949_i0,2088,0.957861700671,1.0,0.0,0.0,0.0,0.0,0.999825679493,1.0,0.66198349041,1.0,0.359839029177,0.0,0.978618784683,True,1169540,no rank,Vitrella brassicaformis CCMP3155,Eukaryota,False,False,no rank
65916,NODE_8554_length_2965_cov_32.2409_g5941_i1,2965,0.00244662310887,0.0,0.0,0.0,0.0,0.0,0.335776715082,0.0,0.565570395023,1.0,0.0092829626248,0.0,0.0286621539759,False,1,no rank,root,N/A,True,False,no rank
208199,NODE_701_length_2072_cov_164.679_g492_i0,2072,0.90571289338,1.0,0.0,0.0,0.0,0.0,0.965861307829,1.0,0.872936029996,1.0,0.328428619095,0.0,0.935303715227,True,651140,no rank,environmental samples,Archaea,True,False,no rank
7971,NODE_1206_length_2671_cov_83.047_g913_i1,2671,0.985942934837,1.0,0.0,0.0,0.0,0.0,0.998508717702,1.0,0.161996215358,0.0,0.00405206398857,0.0,0.992205934064,True,33811,no rank,unclassified Gammaproteobacteria (miscellaneous),Bacteria,True,False,no rank
96819,NODE_14204_length_2478_cov_38.5448_g7352_i1,2478,0.999989708149,1.0,0.0,0.0,0.0,0.0,0.0132182366089,0.0,0.999445796032,1.0,0.170326211445,0.0,0.11496999856,False,564608,no rank,Micromonas pusilla CCMP1545,Eukaryota,False,True,no rank
44710,NODE_2312_length_3246_cov_68.0069_g1306_i2,3246,0.980970628096,1.0,0.0,0.0,0.0,0.0,0.991585527754,1.0,0.974844316703,1.0,0.425406417121,0.0,0.986263797354,True,197562,no rank,Pancrustacea,Eukaryota,False,False,no rank
156814,NODE_3156_length_2578_cov_18.4653_g2404_i0,2578,0.0137562923064,0.0,0.0,0.0,0.0,0.0,0.00929825383028,0.0,0.0224106586554,0.0,4.46966831815e-06,0.0,0.0113097081142,False,131567,no rank,cellular organisms,N/A,True,False,no rank
175850,NODE_4703_length_2759_cov_12.1827_g3542_i0,2759,4.64188148285e-05,0.0,0.0,0.0,0.0,0.0,0.00685600218234,0.0,0.817119400125,1.0,0.000673293322599,0.0,0.00056413428877,False,1706432,no rank,unclassified Porticoccaceae,Bacteria,True,False,no rank
