,name,length,probability,prediction,vfam,pfam,diamond,label,score_euk_non_euk,pred_euk_non_euk,score_non_euk_virus,pred_non_euk_virus,score_virus_non_virus,pred_virus_non_virus,hybrid_probability,hybrid_prediction,tax_id,rank,tax_name,top_label,non_euk_label,micromonas_label,annotation_label
87922,NODE_5156_length_3815_cov_22.8973_g3570_i0,3815,0.145942225843,0.0,0.0,1.0,1.0,1.0,0.994716294914,1.0,0.0374546373402,0.0,0.000314680700185,0.0,0.381013267698,False,10239,superkingdom,Viruses,Virus,True,False,with annotation
87923,NODE_5157_length_3815_cov_22.1274_g3293_i1,3815,0.622082189952,1.0,0.0,0.0,1.0,1.0,0.924821782461,1.0,0.116304718378,0.0,0.00216627084979,0.0,0.758495326122,True,196894,no rank,unclassified Siphoviridae,Virus,True,False,with annotation
87925,NODE_5159_length_3814_cov_1565.47_g2845_i3,3814,0.717973518615,1.0,0.0,1.0,1.0,1.0,0.977586137213,1.0,0.228024590295,0.0,0.00116665060881,0.0,0.837783360233,True,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
87926,NODE_5160_length_3814_cov_82.1343_g3571_i0,3814,0.866456830329,1.0,0.0,0.0,1.0,1.0,0.894563593521,1.0,0.750486966679,1.0,0.0124029649343,0.0,0.880398055297,True,28883,order,Caudovirales,Virus,True,False,with annotation
87931,NODE_5165_length_3813_cov_53.8345_g1308_i3,3813,0.998907760866,1.0,0.0,0.0,1.0,1.0,0.977281412237,1.0,0.199775640945,0.0,0.00962098252424,0.0,0.988035418006,True,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
87939,NODE_5173_length_3810_cov_28.2759_g3221_i1,3810,0.993330094146,1.0,0.0,0.0,1.0,1.0,0.606064602201,1.0,0.00571534834071,0.0,3.60770984843e-05,0.0,0.775900901123,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
87953,NODE_5187_length_3806_cov_180.894_g3400_i1,3806,0.673119708847,1.0,0.0,1.0,1.0,1.0,0.95178881901,1.0,0.487824609141,0.0,0.00724088053656,0.0,0.800417274136,True,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
87960,NODE_5195_length_3804_cov_215.509_g3596_i0,3804,0.307367259206,0.0,0.0,1.0,1.0,1.0,0.0167743129957,0.0,0.745692795496,1.0,0.000423949534961,0.0,0.0718044191575,False,35237,no rank,"dsDNA viruses, no RNA stage",Virus,True,False,with annotation
87969,NODE_5204_length_3802_cov_29.4369_g3601_i0,3802,0.200295238482,0.0,0.0,0.0,1.0,1.0,0.00434258317234,0.0,0.891030204681,1.0,0.00248364905157,0.0,0.0294923504003,False,35237,no rank,"dsDNA viruses, no RNA stage",Virus,True,False,with annotation
87975,NODE_5210_length_3800_cov_50.5963_g2337_i1,3800,0.8910804318,1.0,0.0,1.0,1.0,1.0,0.975384818368,1.0,0.167310531553,0.0,0.000275115240844,0.0,0.932280175228,True,35237,no rank,"dsDNA viruses, no RNA stage",Virus,True,False,with annotation
88014,NODE_5249_length_3789_cov_24.4823_g3630_i0,3789,0.970346116509,1.0,0.0,1.0,1.0,1.0,0.139564206948,0.0,0.225153246866,0.0,0.000253224504492,0.0,0.368002155178,False,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
88015,NODE_5250_length_3789_cov_15.3166_g1919_i2,3789,0.000147437096685,0.0,1.0,0.0,0.0,1.0,0.999999999772,1.0,0.00287093263074,0.0,0.0541871722537,0.0,0.0121423678355,False,1,no rank,root,N/A,True,False,no annotation
88016,NODE_5250_length_3789_cov_15.3166_g1919_i2,3789,0.000147437096685,0.0,1.0,0.0,0.0,1.0,0.999999999772,1.0,0.00287093263074,0.0,0.0541871722537,0.0,0.0121423678355,False,1,no rank,root,N/A,True,False,no annotation
88047,NODE_5281_length_3780_cov_8.29879_g3655_i0,3780,0.964694852961,1.0,0.0,0.0,1.0,1.0,0.845791379465,1.0,0.106863776928,0.0,0.00120846939943,0.0,0.903288763601,True,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
88074,NODE_5309_length_3774_cov_49.2729_g3674_i0,3774,0.179437025921,0.0,0.0,0.0,1.0,1.0,0.126879092138,0.0,0.922496449198,1.0,0.00028843098756,0.0,0.150886735483,False,880161,species,Micromonas sp. RCC1109 virus MpV1,Virus,True,False,with annotation
88093,NODE_5328_length_3769_cov_52.1327_g3684_i0,3769,0.99107009205,1.0,0.0,0.0,1.0,1.0,0.356363273031,0.0,0.48898924802,0.0,0.00153840029236,0.0,0.594290317779,True,10662,family,Myoviridae,Virus,True,False,with annotation
88096,NODE_5331_length_3769_cov_16.605_g2609_i1,3769,0.732143281675,1.0,0.0,0.0,1.0,1.0,0.965627763017,1.0,0.0725788012013,0.0,0.000449339167013,0.0,0.840819766235,True,10662,family,Myoviridae,Virus,True,False,with annotation
88098,NODE_5333_length_3768_cov_25.432_g3688_i0,3768,0.83320493781,1.0,0.0,0.0,1.0,1.0,0.775072764718,1.0,0.258070805946,0.0,0.000177611433655,0.0,0.803613373909,True,35237,no rank,"dsDNA viruses, no RNA stage",Virus,True,False,with annotation
88128,NODE_5363_length_3760_cov_14.6702_g3705_i0,3760,0.888769158842,1.0,0.0,0.0,1.0,1.0,0.00978643673466,0.0,0.453532807467,0.0,0.000737012456549,0.0,0.0932624423052,False,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
88131,NODE_5365_length_3759_cov_17.7978_g3707_i0,3759,0.966522130892,1.0,0.0,0.0,1.0,1.0,0.998279083721,1.0,0.516250043307,1.0,0.0139457986827,0.0,0.98227227754,True,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
88156,NODE_5391_length_3754_cov_9.01433_g3727_i0,3754,0.757416447132,1.0,0.0,0.0,1.0,1.0,0.0210248591922,0.0,0.973456008935,1.0,0.197994397812,0.0,0.126192607354,False,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
88174,NODE_5411_length_3748_cov_119.092_g664_i1,3748,0.247234703019,0.0,0.0,0.0,1.0,1.0,0.990259940589,1.0,0.0637271271626,0.0,0.000878972100542,0.0,0.494799577933,False,196894,no rank,unclassified Siphoviridae,Virus,True,False,with annotation
88175,NODE_5412_length_3748_cov_94.2778_g3742_i0,3748,0.959009456763,1.0,0.0,1.0,1.0,1.0,0.936646730474,1.0,0.0450089116359,0.0,0.000418062356068,0.0,0.947762139026,True,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
88185,NODE_5422_length_3746_cov_53.9236_g3688_i1,3746,0.593746997726,1.0,0.0,0.0,1.0,1.0,0.846912692506,1.0,0.943756131388,1.0,0.0193677433725,0.0,0.709120489417,True,35237,no rank,"dsDNA viruses, no RNA stage",Virus,True,False,with annotation
88208,NODE_5446_length_3738_cov_119.089_g1657_i2,3738,0.948333788652,1.0,0.0,0.0,1.0,1.0,0.127882257192,0.0,0.224496844997,0.0,0.00188320071844,0.0,0.348245696979,False,186616,no rank,environmental samples,Virus,True,False,with annotation
88244,NODE_5481_length_3730_cov_29.9869_g1370_i2,3730,0.569305820249,1.0,0.0,0.0,1.0,1.0,0.995039001916,1.0,0.00230138769298,0.0,0.000259117286056,0.0,0.752649649681,True,186617,species,uncultured marine virus,Virus,True,False,with annotation
88261,NODE_5500_length_3724_cov_66.2309_g3041_i1,3724,0.291782677103,0.0,0.0,0.0,1.0,1.0,0.857606058954,1.0,0.318637364718,0.0,0.000599832552855,0.0,0.500234536774,True,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
88296,NODE_5533_length_3716_cov_28.4949_g3081_i2,3716,0.0230536580203,0.0,0.0,0.0,1.0,1.0,0.990577545302,1.0,0.139334645379,0.0,0.012049496013,0.0,0.151117292101,False,186617,species,uncultured marine virus,Virus,True,False,with annotation
88303,NODE_5540_length_3714_cov_120.257_g664_i2,3714,0.182061215046,0.0,0.0,0.0,1.0,1.0,0.994816141075,1.0,0.0723168047418,0.0,0.000911422355957,0.0,0.425578941433,False,196894,no rank,unclassified Siphoviridae,Virus,True,False,with annotation
88304,NODE_5541_length_3714_cov_120.202_g664_i3,3714,0.166711895076,0.0,0.0,0.0,1.0,1.0,0.99245233145,1.0,0.0752803715749,0.0,0.000928437537332,0.0,0.406759891027,False,196894,no rank,unclassified Siphoviridae,Virus,True,False,with annotation
88308,NODE_5545_length_3713_cov_27.5221_g2012_i1,3713,0.862158327406,1.0,0.0,0.0,1.0,1.0,0.76022519924,1.0,0.198310733634,0.0,0.00159191994766,0.0,0.809589084801,True,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
88309,NODE_5546_length_3713_cov_15.4385_g3828_i0,3713,0.980089934302,1.0,0.0,0.0,1.0,1.0,0.971640609382,1.0,0.0158736920562,0.0,0.000295295599548,0.0,0.975856127211,True,1868660,species,uncultured Mediterranean phage,Virus,True,False,with annotation
88340,NODE_5577_length_3706_cov_32.1271_g2044_i2,3706,0.977705843847,1.0,0.0,0.0,1.0,1.0,0.986417611458,1.0,0.225959507141,0.0,0.00233965794209,0.0,0.982052067457,True,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
88387,NODE_5627_length_3692_cov_57.3068_g3883_i0,3692,0.817077020478,1.0,0.0,0.0,1.0,1.0,0.724384664951,1.0,0.974101799731,1.0,0.0259649938663,0.0,0.769336118818,True,35237,no rank,"dsDNA viruses, no RNA stage",Virus,True,False,with annotation
88388,NODE_5628_length_3692_cov_52.1782_g3883_i1,3692,0.805316774638,1.0,0.0,0.0,1.0,1.0,0.664864731257,1.0,0.974743993866,1.0,0.0266116124029,0.0,0.731728584208,True,35237,no rank,"dsDNA viruses, no RNA stage",Virus,True,False,with annotation
88391,NODE_5632_length_3692_cov_10.3088_g3886_i0,3692,0.248424087429,0.0,0.0,0.0,1.0,1.0,0.996734834332,1.0,0.0386457543524,0.0,0.000262359954288,0.0,0.497607216213,False,1150991,species,Sphingomonas phage PAU,Virus,True,False,with annotation
88427,NODE_5668_length_3683_cov_37.9245_g3375_i1,3683,0.0559654722624,0.0,0.0,0.0,1.0,1.0,0.000315992194903,0.0,0.616059314558,1.0,2.40571776122e-05,0.0,0.00420531240444,False,35237,no rank,"dsDNA viruses, no RNA stage",Virus,True,False,with annotation
88437,NODE_5678_length_3681_cov_18.3439_g3914_i0,3681,0.966061956491,1.0,0.0,0.0,1.0,1.0,0.999939754968,1.0,0.0866406772837,0.0,0.0160587360617,0.0,0.982854900816,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
88462,NODE_5702_length_3669_cov_261.324_g1276_i4,3669,0.591635892524,1.0,0.0,0.0,1.0,1.0,0.935838402912,1.0,0.378952835804,0.0,0.00251925195405,0.0,0.744093803741,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
88490,NODE_5731_length_3660_cov_14.4391_g2814_i1,3660,0.908920068741,1.0,0.0,0.0,1.0,1.0,0.0256329204354,0.0,0.874209737043,1.0,0.0119765099203,0.0,0.152637727329,False,28883,order,Caudovirales,Virus,True,False,with annotation
88492,NODE_5733_length_3659_cov_38.6432_g3954_i0,3659,0.0599267635028,0.0,0.0,0.0,1.0,1.0,0.0176558308322,0.0,0.779337628773,1.0,0.000286224372955,0.0,0.0325277850264,False,35237,no rank,"dsDNA viruses, no RNA stage",Virus,True,False,with annotation
88505,NODE_5746_length_3653_cov_40.7596_g3964_i0,3653,0.980672612563,1.0,0.0,1.0,1.0,1.0,0.727369420463,1.0,0.0216234209002,0.0,4.56373749068e-05,0.0,0.844577568885,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
88507,NODE_5748_length_3653_cov_37.5589_g3966_i0,3653,0.972000402499,1.0,0.0,0.0,1.0,1.0,0.12843485721,0.0,0.722041570184,1.0,0.00170377141326,0.0,0.353325250871,False,880161,species,Micromonas sp. RCC1109 virus MpV1,Virus,True,False,with annotation
88516,NODE_5757_length_3649_cov_28.8556_g3971_i0,3649,0.997935054694,1.0,0.0,0.0,1.0,1.0,0.300419793841,0.0,0.0508389027883,0.0,0.000382060871468,0.0,0.547539444605,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
88545,NODE_5786_length_3640_cov_28.9169_g3400_i2,3640,0.987401776778,1.0,0.0,1.0,1.0,1.0,0.672759811633,1.0,0.800996770721,1.0,0.0089355872516,0.0,0.815036338669,True,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
88548,NODE_5789_length_3640_cov_13.7718_g1751_i1,3640,0.997052724434,1.0,0.0,0.0,1.0,1.0,0.809850420868,1.0,0.0980542273066,0.0,0.00102792622298,0.0,0.898589766529,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
88550,NODE_5791_length_3639_cov_242.642_g3994_i0,3639,0.470139690658,0.0,0.0,0.0,1.0,1.0,0.00168105851797,0.0,0.0974335389817,0.0,6.42623283512e-05,0.0,0.0281128499376,False,35237,no rank,"dsDNA viruses, no RNA stage",Virus,True,False,with annotation
88551,NODE_5792_length_3639_cov_64.4827_g3995_i0,3639,0.0986341912904,0.0,0.0,0.0,1.0,1.0,0.890424032702,1.0,0.00976756486045,0.0,1.25672589044e-05,0.0,0.296354946595,False,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
88553,NODE_5794_length_3638_cov_38.2353_g3996_i0,3638,0.979853644694,1.0,0.0,0.0,1.0,1.0,0.0196765172932,0.0,0.985334748056,1.0,0.011482996477,0.0,0.138852825627,False,35237,no rank,"dsDNA viruses, no RNA stage",Virus,True,False,with annotation
88561,NODE_5802_length_3635_cov_93.0221_g4002_i0,3635,0.989898804112,1.0,0.0,0.0,1.0,1.0,0.184250208438,0.0,0.964614179924,1.0,0.00300011722339,0.0,0.427070323237,False,181084,genus,Prasinovirus,Virus,True,False,with annotation
88577,NODE_5818_length_3631_cov_107.726_g4012_i0,3631,0.518156830837,1.0,0.0,0.0,1.0,1.0,0.0191354993093,0.0,0.376038646853,0.0,9.27105440817e-05,0.0,0.0995750454612,False,35237,no rank,"dsDNA viruses, no RNA stage",Virus,True,False,with annotation
88582,NODE_5823_length_3630_cov_17.8316_g1865_i1,3630,0.0385990751194,0.0,0.0,1.0,1.0,1.0,0.0168275813497,0.0,0.873711686424,1.0,0.00041249052525,0.0,0.0254858603268,False,35237,no rank,"dsDNA viruses, no RNA stage",Virus,True,False,with annotation
88583,NODE_5824_length_3629_cov_97.6368_g4002_i1,3629,0.995870538079,1.0,0.0,0.0,1.0,1.0,0.141090328714,0.0,0.965188537439,1.0,0.00220424824778,0.0,0.374843569472,False,181084,genus,Prasinovirus,Virus,True,False,with annotation
88588,NODE_5829_length_3628_cov_21.9569_g4018_i0,3628,0.462170996086,0.0,0.0,0.0,1.0,1.0,0.632244314569,1.0,0.46572255474,0.0,0.0242490126888,0.0,0.540559880711,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
88599,NODE_5840_length_3625_cov_56.3683_g1308_i4,3625,0.998211046934,1.0,0.0,0.0,1.0,1.0,0.92108953324,1.0,0.431300096153,0.0,0.024683726836,0.0,0.958875251164,True,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
88604,NODE_5845_length_3624_cov_22.0132_g4026_i0,3624,0.987492211153,1.0,0.0,1.0,1.0,1.0,0.982626471538,1.0,0.0868880658835,0.0,0.00148267490193,0.0,0.985056337027,True,1651816,species,Stenotrophomonas phage vB_SmaS-DLP_6,Virus,True,False,with annotation
88626,NODE_5867_length_3618_cov_21.6829_g4044_i0,3618,0.811482263423,1.0,0.0,0.0,1.0,1.0,0.000839124391127,0.0,0.890466197396,1.0,0.0148772548175,0.0,0.0260947228421,False,10239,superkingdom,Viruses,Virus,True,False,with annotation
88628,NODE_5869_length_3617_cov_94.7369_g4002_i2,3617,0.993077043267,1.0,0.0,0.0,1.0,1.0,0.632450237814,1.0,0.741001255364,1.0,0.000680727914717,0.0,0.79250981835,True,181084,genus,Prasinovirus,Virus,True,False,with annotation
88641,NODE_5882_length_3614_cov_11.3807_g4054_i0,3614,0.271503374575,0.0,0.0,0.0,1.0,1.0,0.999953825449,1.0,0.00838328316279,0.0,0.000262174983029,0.0,0.521047827007,True,186616,no rank,environmental samples,Virus,True,False,with annotation
88686,NODE_5926_length_3602_cov_53.8015_g2628_i1,3602,0.983231399163,1.0,0.0,0.0,1.0,1.0,0.993984328298,1.0,0.0217803473956,0.0,0.000456187128523,0.0,0.988593243887,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
88698,NODE_5938_length_3600_cov_9.41721_g4094_i0,3600,0.485854879973,0.0,0.0,0.0,1.0,1.0,0.00163181001363,0.0,0.614015158733,1.0,0.0143799493719,0.0,0.0281571102621,False,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
88726,NODE_5965_length_3591_cov_19.9556_g4112_i0,3591,0.400261969559,0.0,0.0,0.0,1.0,1.0,0.462637618117,0.0,0.0141069362501,0.0,0.00014279821303,0.0,0.430321094323,False,10239,superkingdom,Viruses,Virus,True,False,with annotation
88729,NODE_5968_length_3590_cov_22.8931_g4115_i0,3590,0.607631149687,1.0,0.0,0.0,1.0,1.0,0.728720522943,1.0,0.710505571827,1.0,0.104583454098,0.0,0.665427147896,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
88730,NODE_5969_length_3590_cov_22.4037_g4115_i1,3590,0.529730594888,1.0,0.0,0.0,1.0,1.0,0.80611783471,1.0,0.750648218675,1.0,0.118968550943,0.0,0.653471713336,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
88806,NODE_6044_length_3576_cov_31.7776_g4172_i0,3576,0.516056879021,1.0,0.0,1.0,1.0,1.0,0.962907596629,1.0,0.347558323497,0.0,0.000324165284973,0.0,0.704922044699,True,181084,genus,Prasinovirus,Virus,True,False,with annotation
88809,NODE_6048_length_3576_cov_17.2289_g4176_i0,3576,0.987640789925,1.0,0.0,0.0,1.0,1.0,0.177431981116,0.0,0.89756008517,1.0,0.0661529622882,0.0,0.418615649477,False,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
88816,NODE_6057_length_3575_cov_46.8813_g4181_i0,3575,0.0508758575627,0.0,0.0,0.0,1.0,1.0,0.168445750411,0.0,0.96710815054,1.0,0.0311027405644,0.0,0.09257333312,False,10501,family,Phycodnaviridae,Virus,True,False,with annotation
88817,NODE_6058_length_3575_cov_42.2381_g4181_i1,3575,0.0571292137738,0.0,0.0,0.0,1.0,1.0,0.113151071464,0.0,0.940212509813,1.0,0.00974401157434,0.0,0.0804004462077,False,10501,family,Phycodnaviridae,Virus,True,False,with annotation
88825,NODE_6066_length_3573_cov_19.0173_g2161_i2,3573,0.224924889559,0.0,0.0,0.0,1.0,1.0,0.384222445775,0.0,0.249589311504,0.0,0.000174261846556,0.0,0.293974813857,False,10239,superkingdom,Viruses,Virus,True,False,with annotation
88871,NODE_6115_length_3562_cov_69.1086_g2922_i1,3562,0.872308537308,1.0,0.0,0.0,1.0,1.0,0.942222170692,1.0,0.0691087552729,0.0,9.17281212154e-05,0.0,0.906591663063,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
88881,NODE_6128_length_3559_cov_26.2394_g353_i4,3559,0.99942545707,1.0,0.0,0.0,1.0,1.0,0.987253925095,1.0,0.190278352834,0.0,0.0225040537453,0.0,0.993321048469,True,10239,superkingdom,Viruses,Virus,True,False,with annotation
88896,NODE_6144_length_3556_cov_32.1165_g4241_i0,3556,0.892471843146,1.0,0.0,1.0,1.0,1.0,0.941701124453,1.0,0.22025223856,0.0,0.000348982370814,0.0,0.91675609528,True,181084,genus,Prasinovirus,Virus,True,False,with annotation
88904,NODE_6152_length_3554_cov_31.9414_g4172_i1,3554,0.0499031529673,0.0,0.0,1.0,1.0,1.0,0.937905155217,1.0,0.163887570327,0.0,0.000300776898432,0.0,0.216343302253,False,181084,genus,Prasinovirus,Virus,True,False,with annotation
88915,NODE_6165_length_3552_cov_57.6234_g3038_i2,3552,0.803607136236,1.0,0.0,0.0,1.0,1.0,0.990886486204,1.0,0.172175879242,0.0,0.0374429274146,0.0,0.892347158629,True,35325,no rank,dsRNA viruses,Virus,True,False,with annotation
88916,NODE_6166_length_3552_cov_39.2694_g3038_i3,3552,0.802280119846,1.0,0.0,0.0,1.0,1.0,0.995837974833,1.0,0.174843710984,0.0,0.0470221789935,0.0,0.893835001438,True,35325,no rank,dsRNA viruses,Virus,True,False,with annotation
88923,NODE_6173_length_3551_cov_27.3616_g3221_i2,3551,0.992537265987,1.0,0.0,0.0,1.0,1.0,0.756073422381,1.0,0.00324403801494,0.0,3.18820771053e-05,0.0,0.866274233448,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
88930,NODE_6181_length_3549_cov_54.5278_g3684_i1,3549,0.97507509238,1.0,0.0,0.0,1.0,1.0,0.925718228198,1.0,0.325026687212,0.0,0.00107577918462,0.0,0.950076200564,True,10662,family,Myoviridae,Virus,True,False,with annotation
88950,NODE_6201_length_3543_cov_63.9278_g4276_i0,3543,0.984111409405,1.0,0.0,1.0,1.0,1.0,0.999885910144,1.0,0.00657226999499,0.0,0.00164085500984,0.0,0.991967304036,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
88980,NODE_6232_length_3536_cov_86.5045_g4002_i3,3536,0.971154812191,1.0,0.0,0.0,1.0,1.0,0.714012165326,1.0,0.525079137675,1.0,0.000395788377944,0.0,0.832716248382,True,181084,genus,Prasinovirus,Virus,True,False,with annotation
88983,NODE_6235_length_3536_cov_45.7185_g4294_i0,3536,0.403562791291,0.0,0.0,0.0,1.0,1.0,0.995369054486,1.0,0.230099083756,0.0,0.000676546408458,0.0,0.633793273862,True,35237,no rank,"dsDNA viruses, no RNA stage",Virus,True,False,with annotation
89046,NODE_6301_length_3523_cov_12.4916_g4339_i0,3523,0.987141224204,1.0,0.0,0.0,1.0,1.0,0.0134684134359,0.0,0.107778399665,0.0,5.43903767166e-05,0.0,0.115304926726,False,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
89051,NODE_6306_length_3522_cov_18.936_g4343_i0,3522,0.623153821613,1.0,0.0,1.0,1.0,1.0,0.1094973877,0.0,0.176172128069,0.0,7.39660439709e-05,0.0,0.261215841024,False,880158,no rank,unclassified Prasinovirus,Virus,True,False,with annotation
89052,NODE_6307_length_3522_cov_18.6801_g4343_i1,3522,0.939022364898,1.0,0.0,1.0,1.0,1.0,0.0562209263588,0.0,0.375093989665,0.0,0.000116741343187,0.0,0.229766636451,False,880158,no rank,unclassified Prasinovirus,Virus,True,False,with annotation
89057,NODE_6312_length_3521_cov_14.7467_g4347_i0,3521,0.932541999969,1.0,0.0,0.0,1.0,1.0,0.215564973543,0.0,0.111659399878,0.0,0.00153537250436,0.0,0.448356322082,False,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
89079,NODE_6335_length_3515_cov_65.6968_g4362_i0,3515,0.150674277584,0.0,0.0,0.0,1.0,1.0,0.99436189575,1.0,0.226333027432,0.0,0.00101348425061,0.0,0.387072035026,False,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
89090,NODE_6347_length_3512_cov_101.469_g4002_i4,3512,0.995079671518,1.0,0.0,0.0,1.0,1.0,0.0523726294717,0.0,0.948050530356,1.0,0.0010174770857,0.0,0.228286966188,False,181084,genus,Prasinovirus,Virus,True,False,with annotation
89091,NODE_6348_length_3512_cov_98.6966_g4002_i5,3512,0.996938787734,1.0,0.0,0.0,1.0,1.0,0.207205606225,0.0,0.934103903503,1.0,0.00179708982644,0.0,0.454501161584,False,181084,genus,Prasinovirus,Virus,True,False,with annotation
89095,NODE_6352_length_3512_cov_15.4842_g4373_i0,3512,0.999927408531,1.0,0.0,0.0,1.0,1.0,0.00948288197288,0.0,0.0569042712753,0.0,0.000257433182257,0.0,0.0973765556823,False,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
89098,NODE_6355_length_3511_cov_59.2439_g4375_i0,3511,0.868614000676,1.0,0.0,0.0,1.0,1.0,0.858805001718,1.0,0.06792547772,0.0,0.00155456997034,0.0,0.863695576197,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
89099,NODE_6356_length_3511_cov_48.9988_g4375_i1,3511,0.484567208817,0.0,0.0,0.0,1.0,1.0,0.976549919063,1.0,0.180131251179,0.0,0.00664668736659,0.0,0.687898298116,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
89105,NODE_6362_length_3510_cov_18.4654_g4343_i2,3510,0.270219119667,0.0,0.0,1.0,1.0,1.0,0.217453449174,0.0,0.223306437718,0.0,0.000126654876841,0.0,0.242404784615,False,880158,no rank,unclassified Prasinovirus,Virus,True,False,with annotation
89121,NODE_6378_length_3507_cov_16.4623_g4390_i0,3507,0.999518454313,1.0,0.0,1.0,0.0,1.0,0.00826498662961,0.0,0.112030346324,0.0,4.27739928958e-05,0.0,0.090890080102,False,1797909,species,Desulfobacca sp. RBG_16_60_12,Bacteria,True,False,with annotation
89161,NODE_6420_length_3498_cov_46.6207_g4421_i0,3498,0.996582995312,1.0,0.0,0.0,1.0,1.0,0.0093301600242,0.0,0.824374649713,1.0,0.000152045225938,0.0,0.0964275833134,False,755272,species,Micromonas pusilla virus 12T,Virus,True,False,with annotation
89172,NODE_6431_length_3497_cov_14.0689_g4430_i0,3497,0.748093888932,1.0,0.0,0.0,1.0,1.0,0.997979663122,1.0,0.00488362399728,0.0,0.000195877362994,0.0,0.864050049048,True,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
89193,NODE_6452_length_3492_cov_21.1801_g4447_i0,3492,0.995618493082,1.0,0.0,0.0,1.0,1.0,7.12579730881e-05,0.0,0.116281090535,0.0,2.85691282623e-05,0.0,0.00842293035624,False,196896,no rank,unclassified Myoviridae,Virus,True,False,with annotation
89200,NODE_6458_length_3489_cov_65.6922_g4452_i0,3489,0.0651096710895,0.0,0.0,0.0,1.0,1.0,0.0047922310345,0.0,0.999231908955,1.0,0.0245667542992,0.0,0.0176641044619,False,755272,species,Micromonas pusilla virus 12T,Virus,True,False,with annotation
89241,NODE_6499_length_3482_cov_102.872_g4002_i6,3482,0.995217426894,1.0,0.0,0.0,1.0,1.0,0.0554840362861,0.0,0.952024955382,1.0,0.00138876791935,0.0,0.234986552437,False,181084,genus,Prasinovirus,Virus,True,False,with annotation
89242,NODE_6500_length_3482_cov_98.9717_g4002_i7,3482,0.997797590943,1.0,0.0,0.0,1.0,1.0,0.0784615239982,0.0,0.928981285177,1.0,0.00137293367167,0.0,0.279801214485,False,35237,no rank,"dsDNA viruses, no RNA stage",Virus,True,False,with annotation
89245,NODE_6503_length_3482_cov_32.6519_g1816_i1,3482,0.371619012516,0.0,0.0,0.0,1.0,1.0,0.0442004934909,0.0,0.0580318760119,0.0,0.000176592340049,0.0,0.128162957768,False,1407671,species,uncultured Mediterranean phage uvMED,Virus,True,False,with annotation
89265,NODE_6524_length_3477_cov_18.6409_g4493_i0,3477,0.615737903487,1.0,0.0,0.0,1.0,1.0,0.00454614214996,0.0,0.944096615792,1.0,0.000626364763504,0.0,0.0529077691494,False,35237,no rank,"dsDNA viruses, no RNA stage",Virus,True,False,with annotation
89316,NODE_6575_length_3464_cov_16.5233_g4526_i0,3464,0.981209286926,1.0,0.0,0.0,1.0,1.0,0.0168957492896,0.0,0.986706175583,1.0,0.0215193719144,0.0,0.128756615801,False,35237,no rank,"dsDNA viruses, no RNA stage",Virus,True,False,with annotation
89351,NODE_6610_length_3455_cov_34.2968_g4549_i0,3455,0.0061417150147,0.0,0.0,0.0,1.0,1.0,0.0911160404647,0.0,0.752844370967,1.0,0.000322975424047,0.0,0.0236560511033,False,181084,genus,Prasinovirus,Virus,True,False,with annotation
